MatchID,Fuzzy_HomeWinPotential,Fuzzy_DrawPotential,Fuzzy_AwayWinPotential,Fuzzy_HomeGoalPotential,Fuzzy_AwayGoalPotential,Fuzzy_Over25Potential,Fuzzy_Under25Potential,Fuzzy_P_HomeWin,Fuzzy_P_Draw,Fuzzy_P_AwayWin,Fuzzy_P_Over25,Fuzzy_P_Under25
20180929_Arsenal_Watford,46.559965164938724,55.32597792859267,21.754170618598682,72.89139360525486,50.0,50.0,50.0,0.3765765314107021,0.44747595474885715,0.1759475138404408,0.5,0.5
20180929_Chelsea_Liverpool,34.798536176038205,50.0,31.58332418950235,80.8157894736842,80.8157894736842,50.0,50.0,0.29900309263608993,0.4296202160968762,0.2713766912670339,0.5,0.5
20180929_Everton_Fulham,39.54767423351053,63.04041240199777,26.70157234351065,50.0,50.0,67.73204162266526,50.0,0.3058842798860526,0.48759052270551606,0.2065251974084313,0.5753067787590781,0.42469322124092185
20180929_Huddersfield_Tottenham,26.19723945684705,36.732351629737444,55.784680471157394,50.0,78.72938624193688,50.0,50.0,0.22067472691440368,0.3094181613359861,0.46990711174961025,0.5,0.5
20180929_ManCity_Brighton,69.50660502254776,30.493394977452233,19.18421052631579,78.3216381671519,50.0,50.0,50.0,0.5831863525848564,0.25585096249573525,0.16096268491940827,0.5,0.5
20180929_Newcastle_Leicester,38.61359475537628,38.61359475537628,42.487710771431985,50.0,50.0,50.0,50.0,0.3225462717202179,0.3225462717202179,0.3549074565595643,0.5,0.5
20180929_WestHam_ManUnited,30.971818323281806,50.0,33.63451537752457,50.0,50.0,50.0,50.0,0.2702452589063486,0.43627606246030887,0.2934786786333426,0.5,0.5
20180929_Wolves_Southampton,59.41825394102908,53.45986879474591,20.037860193975,50.0,22.20705290545156,28.9103348310771,50.00000000000001,0.44703618504956905,0.40220797842649986,0.15075583652393107,0.3663694355494155,0.6336305644505845
20180930_Cardiff_Burnley,35.927203833875836,49.99999999999999,30.577971820992826,50.0,50.0,50.0,50.0,0.3083743158355941,0.42916548315517283,0.26246020100923295,0.5,0.5
20181001_Bournemouth_CrystalPalace,50.0,50.0,20.007121043523227,50.0,50.0,50.0,50.0,0.4166419422882947,0.4166419422882947,0.1667161154234106,0.5,0.5
20181005_Brighton_WestHam,36.625456548925605,49.699466066354894,42.38726860407598,50.00000000000001,49.99999999999999,50.00000000000001,50.00000000000001,0.2845531274229264,0.38612866112779537,0.3293182114492783,0.5,0.5
20181006_Burnley_Huddersfield,57.728354506400464,48.86370229886459,21.18325719406591,50.0,50.0,50.0,50.0,0.4517958336357736,0.38241895691307354,0.16578520945115288,0.5,0.5
20181006_CrystalPalace_Wolves,29.751758372508775,29.751758372508775,55.061587711117404,19.18421052631579,50.0,19.18421052631579,49.99999999999999,0.2596930235759548,0.2596930235759548,0.4806139528480905,0.2772917459109928,0.7227082540890072
20181006_Leicester_Everton,54.58625836785448,61.56301949969259,19.251919826066597,50.0,50.0,50.0,50.0,0.4031445755108642,0.454671159105975,0.1421842653831609,0.5,0.5
20181006_ManUnited_Newcastle,60.70647335928665,56.83010772339779,21.289150263596454,50.00000000000001,50.0,50.0,50.0,0.4372854568859648,0.40936292697528265,0.15335161613875256,0.5,0.5
